Elaboracion,Periodo,Pais,Negocio,Concepto,Clasificación,Cohort_Act,Valor,Escenario 
09-01-2025,12-01-2025,CL,PYME,Churn,Churn Bruto Act,,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,Churn,Churn Bruto Rec,<2024,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,Churn,Churn Bruto Rec,2024,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,Churn,Churn Bruto Rec,2025,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,Churn,Resucitados,<2024,75,Ambicion
09-01-2025,12-01-2025,CL,PYME,Churn,Resucitados,2024,73,Ambicion
09-01-2025,12-01-2025,CL,PYME,Churn,Resucitados,2025,127,Ambicion
09-01-2025,12-01-2025,CL,PYME,Churn,Churn Neto,<2024,27,Ambicion
09-01-2025,12-01-2025,CL,PYME,Churn,Churn Neto,2024,60,Ambicion
09-01-2025,12-01-2025,CL,PYME,Churn,Churn Neto,2025,222,Ambicion
09-01-2025,12-01-2025,CL,PYME,Churn,% Churn Bruto,<2024,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,Churn,% Churn Bruto,2024,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,Churn,% Churn Bruto,2025,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,Churn,% Churn Bruto Act,,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,Churn,% Churn Bruto Rec,<2024,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,Churn,% Churn Bruto Rec,2024,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,Churn,% Churn Bruto Rec,2025,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,Churn,%Resurrected,<2024,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,Churn,%Resurrected,2024,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,Churn,%Resurrected,2025,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,Churn,%Churn Neto,<2024,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,Churn,%Churn Neto,2024,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,Churn,%Churn Neto,2025,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,Originacion,Activacion,,"7,739,128,235",Ambicion
09-01-2025,12-01-2025,CL,PYME,Originacion,Recurrencia,<2024,"13,870,837,720",Ambicion
09-01-2025,12-01-2025,CL,PYME,Originacion,Recurrencia,2024,"17,550,086,838",Ambicion
09-01-2025,12-01-2025,CL,PYME,Originacion,Recurrencia,2025,"29,455,139,467",Ambicion
09-01-2025,12-01-2025,CL,PYME,Originacion Prom,Activacion,,"15,540,418",Ambicion
09-01-2025,12-01-2025,CL,PYME,Originacion Prom,Recurrencia,<2024,"27,470,209",Ambicion
09-01-2025,12-01-2025,CL,PYME,Originacion Prom,Recurrencia,2024,"26,416,287",Ambicion
09-01-2025,12-01-2025,CL,PYME,Originacion Prom,Recurrencia,2025,"21,362,243",Ambicion
09-01-2025,12-01-2025,CL,PYME,Term,,,42,Ambicion
09-01-2025,12-01-2025,CL,PYME,Term,Recurrencia,,42,Ambicion
09-01-2025,12-01-2025,CL,PYME,Term,Activacion,,43,Ambicion
09-01-2025,12-01-2025,CL,PYME,Term,Recurrencia,<2024,42,Ambicion
09-01-2025,12-01-2025,CL,PYME,Term,Recurrencia,2024,42,Ambicion
09-01-2025,12-01-2025,CL,PYME,Term,Recurrencia,2025,42,Ambicion
09-01-2025,12-01-2025,CL,PYME,Rate All In,,,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,Rate All In,Recurrencia,,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,Rate All In,Activacion,,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,Rate All In,Recurrencia,<2024,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,Rate All In,Recurrencia,2024,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,Rate All In,Recurrencia,2025,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,Int Rate,,,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,Int Rate,Recurrencia,,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,Int Rate,Activacion,,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,Int Rate,Recurrencia,<2024,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,Int Rate,Recurrencia,2024,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,Int Rate,Recurrencia,2025,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,AD Rate,,,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,AD Rate,Recurrencia,,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,AD Rate,Activacion,,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,AD Rate,Recurrencia,<2024,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,AD Rate,Recurrencia,2024,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,AD Rate,Recurrencia,2025,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,Fund Rate,,,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,Fund Rate,Recurrencia,,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,Fund Rate,Activacion,,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,Fund Rate,Recurrencia,<2024,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,Fund Rate,Recurrencia,2024,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,Fund Rate,Recurrencia,2025,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,Spread,,,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,Spread,Recurrencia,,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,Spread,Activacion,,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,Spread,Recurrencia,<2024,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,Spread,Recurrencia,2024,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,Spread,Recurrencia,2025,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,NTR,,,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,NTR,Recurrencia,,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,NTR,Activacion,,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,NTR,Recurrencia,<2024,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,NTR,Recurrencia,2024,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,NTR,Recurrencia,2025,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,Risk Rate,,,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,Risk Rate,Recurrencia,,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,Risk Rate,Activacion,,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,Risk Rate,Recurrencia,<2024,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,Risk Rate,Recurrencia,2024,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,Risk Rate,Recurrencia,2025,0,Ambicion
09-01-2025,12-01-2025,CL,PYME,Interest Revenue,Activacion,,"173,088,692",Ambicion
09-01-2025,12-01-2025,CL,PYME,Interest Revenue,Recurrencia,<2024,"264,201,796",Ambicion
09-01-2025,12-01-2025,CL,PYME,Interest Revenue,Recurrencia,2024,"341,817,944",Ambicion
09-01-2025,12-01-2025,CL,PYME,Interest Revenue,Recurrencia,2025,"633,085,828",Ambicion
09-01-2025,12-01-2025,CL,PYME,AD Revenue,Activacion,,"50,251,556",Ambicion
09-01-2025,12-01-2025,CL,PYME,AD Revenue,Recurrencia,<2024,"54,394,487",Ambicion
09-01-2025,12-01-2025,CL,PYME,AD Revenue,Recurrencia,2024,"84,216,015",Ambicion
09-01-2025,12-01-2025,CL,PYME,AD Revenue,Recurrencia,2025,"142,954,864",Ambicion
09-01-2025,12-01-2025,CL,PYME,Gross Revenue,Activacion,,"223,340,248",Ambicion
09-01-2025,12-01-2025,CL,PYME,Gross Revenue,Recurrencia,<2024,"318,596,283",Ambicion
09-01-2025,12-01-2025,CL,PYME,Gross Revenue,Recurrencia,2024,"426,033,959",Ambicion
09-01-2025,12-01-2025,CL,PYME,Gross Revenue,Recurrencia,2025,"776,040,692",Ambicion
09-01-2025,12-01-2025,CL,PYME,Cost of Fund,Activacion,,"78,169,087",Ambicion
09-01-2025,12-01-2025,CL,PYME,Cost of Fund,Recurrencia,<2024,"135,986,218",Ambicion
09-01-2025,12-01-2025,CL,PYME,Cost of Fund,Recurrencia,2024,"173,385,913",Ambicion
09-01-2025,12-01-2025,CL,PYME,Cost of Fund,Recurrencia,2025,"285,909,729",Ambicion
09-01-2025,12-01-2025,CL,PYME,Cost of Risk,Activacion,,"32,032,390",Ambicion
09-01-2025,12-01-2025,CL,PYME,Cost of Risk,Recurrencia,<2024,"39,455,007",Ambicion
09-01-2025,12-01-2025,CL,PYME,Cost of Risk,Recurrencia,2024,"57,913,170",Ambicion
09-01-2025,12-01-2025,CL,PYME,Cost of Risk,Recurrencia,2025,"110,958,492",Ambicion
09-01-2025,12-01-2025,CL,PYME,Margen Financiero,Activacion,,"145,171,161",Ambicion
09-01-2025,12-01-2025,CL,PYME,Margen Financiero,Recurrencia,<2024,"196,208,687",Ambicion
09-01-2025,12-01-2025,CL,PYME,Margen Financiero,Recurrencia,2024,"252,648,045",Ambicion
09-01-2025,12-01-2025,CL,PYME,Margen Financiero,Recurrencia,2025,"469,708,840",Ambicion
09-01-2025,12-01-2025,CL,PYME,Resultado Comercial,Activacion,,"113,138,771",Ambicion
09-01-2025,12-01-2025,CL,PYME,Resultado Comercial,Recurrencia,<2024,"156,753,679",Ambicion
09-01-2025,12-01-2025,CL,PYME,Resultado Comercial,Recurrencia,2024,"194,734,875",Ambicion
09-01-2025,12-01-2025,CL,PYME,Resultado Comercial,Recurrencia,2025,"358,750,348",Ambicion
09-01-2025,01-01-2025,CL,CORP,Clientes,Active,<2024,93,Ambicion
09-01-2025,01-01-2025,CL,CORP,Clientes,Active,2024,61,Ambicion
09-01-2025,01-01-2025,CL,CORP,Clientes,Active,2025,1,Ambicion
09-01-2025,01-01-2025,CL,CORP,Clientes,New Active,,1,Ambicion
09-01-2025,01-01-2025,CL,CORP,Clientes,Old Active,<2024,93,Ambicion
09-01-2025,01-01-2025,CL,CORP,Clientes,Old Active,2024,61,Ambicion
09-01-2025,01-01-2025,CL,CORP,Clientes,Old Active,2025,1,Ambicion
09-01-2025,01-01-2025,CL,CORP,Clientes,Old Operados,<2024,47,Ambicion
09-01-2025,01-01-2025,CL,CORP,Clientes,Old Operados,2024,33,Ambicion
09-01-2025,01-01-2025,CL,CORP,Clientes,Old Operados,2025,,Ambicion
09-01-2025,01-01-2025,CL,CORP,Clientes,%OldOp/OldActive,<2024,1,Ambicion
09-01-2025,01-01-2025,CL,CORP,Clientes,%OldOp/OldActive,2024,1,Ambicion
09-01-2025,01-01-2025,CL,CORP,Clientes,%OldOp/OldActive,2025,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,Clientes,Total Operados,<2024,47,Ambicion
09-01-2025,01-01-2025,CL,CORP,Clientes,Total Operados,2024,33,Ambicion
09-01-2025,01-01-2025,CL,CORP,Clientes,Total Operados,2025,1,Ambicion
09-01-2025,01-01-2025,CL,CORP,Churn,Churn Bruto,<2024,9,Ambicion
09-01-2025,01-01-2025,CL,CORP,Churn,Churn Bruto,2024,6,Ambicion
09-01-2025,01-01-2025,CL,CORP,Churn,Churn Bruto,2025,,Ambicion
09-01-2025,01-01-2025,CL,CORP,Churn,Churn Bruto Acum.,<2024,305,Ambicion
09-01-2025,01-01-2025,CL,CORP,Churn,Churn Bruto Acum.,2024,43,Ambicion
09-01-2025,01-01-2025,CL,CORP,Churn,Churn Bruto Acum.,2025,,Ambicion
09-01-2025,01-01-2025,CL,CORP,Churn,Churn Bruto Act,,2,Ambicion
09-01-2025,01-01-2025,CL,CORP,Churn,Churn Bruto Rec,<2024,9,Ambicion
09-01-2025,01-01-2025,CL,CORP,Churn,Churn Bruto Rec,2024,4,Ambicion
09-01-2025,01-01-2025,CL,CORP,Churn,Churn Bruto Rec,2025,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,Churn,Resucitados,<2024,6,Ambicion
09-01-2025,01-01-2025,CL,CORP,Churn,Resucitados,2024,2,Ambicion
09-01-2025,01-01-2025,CL,CORP,Churn,Resucitados,2025,,Ambicion
09-01-2025,01-01-2025,CL,CORP,Churn,Churn Neto,<2024,3,Ambicion
09-01-2025,01-01-2025,CL,CORP,Churn,Churn Neto,2024,4,Ambicion
09-01-2025,01-01-2025,CL,CORP,Churn,Churn Neto,2025,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,Churn,% Churn Bruto,<2024,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,Churn,% Churn Bruto,2024,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,Churn,% Churn Bruto,2025,,Ambicion
09-01-2025,01-01-2025,CL,CORP,Churn,% Churn Bruto Act,,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,Churn,% Churn Bruto Rec,<2024,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,Churn,% Churn Bruto Rec,2024,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,Churn,% Churn Bruto Rec,2025,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,Churn,%Resurrected,<2024,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,Churn,%Resurrected,2024,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,Churn,%Resurrected,2025,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,Churn,%Churn Neto,<2024,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,Churn,%Churn Neto,2024,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,Churn,%Churn Neto,2025,,Ambicion
09-01-2025,01-01-2025,CL,CORP,Originacion,Activacion,,"200,330,991",Ambicion
09-01-2025,01-01-2025,CL,CORP,Originacion,Recurrencia,<2024,"27,230,615,940",Ambicion
09-01-2025,01-01-2025,CL,CORP,Originacion,Recurrencia,2024,"7,827,110,452",Ambicion
09-01-2025,01-01-2025,CL,CORP,Originacion,Recurrencia,2025,,Ambicion
09-01-2025,01-01-2025,CL,CORP,Originacion Prom,Activacion,,"200,330,991",Ambicion
09-01-2025,01-01-2025,CL,CORP,Originacion Prom,Recurrencia,<2024,"579,374,807",Ambicion
09-01-2025,01-01-2025,CL,CORP,Originacion Prom,Recurrencia,2024,"237,185,165",Ambicion
09-01-2025,01-01-2025,CL,CORP,Originacion Prom,Recurrencia,2025,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,Term,,,49,Ambicion
09-01-2025,01-01-2025,CL,CORP,Term,Recurrencia,,49,Ambicion
09-01-2025,01-01-2025,CL,CORP,Term,Activacion,,51,Ambicion
09-01-2025,01-01-2025,CL,CORP,Term,Recurrencia,<2024,50,Ambicion
09-01-2025,01-01-2025,CL,CORP,Term,Recurrencia,2024,45,Ambicion
09-01-2025,01-01-2025,CL,CORP,Term,Recurrencia,2025,,Ambicion
09-01-2025,01-01-2025,CL,CORP,Rate All In,,,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,Rate All In,Recurrencia,,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,Rate All In,Activacion,,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,Rate All In,Recurrencia,<2024,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,Rate All In,Recurrencia,2024,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,Rate All In,Recurrencia,2025,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,Int Rate,,,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,Int Rate,Recurrencia,,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,Int Rate,Activacion,,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,Int Rate,Recurrencia,<2024,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,Int Rate,Recurrencia,2024,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,Int Rate,Recurrencia,2025,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,AD Rate,,,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,AD Rate,Recurrencia,,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,AD Rate,Activacion,,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,AD Rate,Recurrencia,<2024,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,AD Rate,Recurrencia,2024,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,AD Rate,Recurrencia,2025,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,Fund Rate,,,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,Fund Rate,Recurrencia,,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,Fund Rate,Activacion,,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,Fund Rate,Recurrencia,<2024,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,Fund Rate,Recurrencia,2024,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,Fund Rate,Recurrencia,2025,,Ambicion
09-01-2025,01-01-2025,CL,CORP,Spread,,,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,Spread,Recurrencia,,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,Spread,Activacion,,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,Spread,Recurrencia,<2024,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,Spread,Recurrencia,2024,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,Spread,Recurrencia,2025,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,NTR,,,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,NTR,Recurrencia,,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,NTR,Activacion,,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,NTR,Recurrencia,<2024,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,NTR,Recurrencia,2024,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,NTR,Recurrencia,2025,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,Risk Rate,,,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,Risk Rate,Recurrencia,,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,Risk Rate,Activacion,,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,Risk Rate,Recurrencia,<2024,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,Risk Rate,Recurrencia,2024,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,Risk Rate,Recurrencia,2025,,Ambicion
09-01-2025,01-01-2025,CL,CORP,Interest Revenue,Activacion,,"5,092,733",Ambicion
09-01-2025,01-01-2025,CL,CORP,Interest Revenue,Recurrencia,<2024,"490,207,456",Ambicion
09-01-2025,01-01-2025,CL,CORP,Interest Revenue,Recurrencia,2024,"132,685,622",Ambicion
09-01-2025,01-01-2025,CL,CORP,Interest Revenue,Recurrencia,2025,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,AD Revenue,Activacion,,"620,215",Ambicion
09-01-2025,01-01-2025,CL,CORP,AD Revenue,Recurrencia,<2024,"13,763,086",Ambicion
09-01-2025,01-01-2025,CL,CORP,AD Revenue,Recurrencia,2024,"7,180,616",Ambicion
09-01-2025,01-01-2025,CL,CORP,AD Revenue,Recurrencia,2025,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,Gross Revenue,Activacion,,"5,712,947",Ambicion
09-01-2025,01-01-2025,CL,CORP,Gross Revenue,Recurrencia,<2024,"503,970,542",Ambicion
09-01-2025,01-01-2025,CL,CORP,Gross Revenue,Recurrencia,2024,"139,866,238",Ambicion
09-01-2025,01-01-2025,CL,CORP,Gross Revenue,Recurrencia,2025,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,Cost of Fund,Activacion,,"2,342,657",Ambicion
09-01-2025,01-01-2025,CL,CORP,Cost of Fund,Recurrencia,<2024,"321,909,506",Ambicion
09-01-2025,01-01-2025,CL,CORP,Cost of Fund,Recurrencia,2024,"83,274,884",Ambicion
09-01-2025,01-01-2025,CL,CORP,Cost of Fund,Recurrencia,2025,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,Cost of Risk,Activacion,,"727,424",Ambicion
09-01-2025,01-01-2025,CL,CORP,Cost of Risk,Recurrencia,<2024,"68,119,066",Ambicion
09-01-2025,01-01-2025,CL,CORP,Cost of Risk,Recurrencia,2024,"22,757,827",Ambicion
09-01-2025,01-01-2025,CL,CORP,Cost of Risk,Recurrencia,2025,0,Ambicion
09-01-2025,01-01-2025,CL,CORP,Margen Financiero,Activacion,,"3,370,290",Ambicion
09-01-2025,01-01-2025,CL,CORP,Margen Financiero,Recurrencia,<2024,"182,061,036",Ambicion
09-01-2025,01-01-2025,CL,CORP,Margen Financiero,Recurrencia,2024,"56,591,354",Ambicion
09-01-2025,01-01-2025,CL,CORP,Margen Financiero,Recurrencia,2025,,Ambicion
09-01-2025,01-01-2025,CL,CORP,Resultado Comercial,Activacion,,"2,642,866",Ambicion
09-01-2025,01-01-2025,CL,CORP,Resultado Comercial,Recurrencia,<2024,"121,003,127",Ambicion
09-01-2025,01-01-2025,CL,CORP,Resultado Comercial,Recurrencia,2024,"33,833,527",Ambicion
09-01-2025,01-01-2025,CL,CORP,Resultado Comercial,Recurrencia,2025,,Ambicion
09-01-2025,02-01-2025,CL,CORP,Clientes,Active,<2024,84,Ambicion
09-01-2025,02-01-2025,CL,CORP,Clientes,Active,2024,57,Ambicion
09-01-2025,02-01-2025,CL,CORP,Clientes,Active,2025,5,Ambicion
09-01-2025,02-01-2025,CL,CORP,Clientes,New Active,,4,Ambicion
09-01-2025,02-01-2025,CL,CORP,Clientes,Old Active,<2024,84,Ambicion
09-01-2025,02-01-2025,CL,CORP,Clientes,Old Active,2024,57,Ambicion
09-01-2025,02-01-2025,CL,CORP,Clientes,Old Active,2025,5,Ambicion
09-01-2025,02-01-2025,CL,CORP,Clientes,Old Operados,<2024,50,Ambicion
09-01-2025,02-01-2025,CL,CORP,Clientes,Old Operados,2024,23,Ambicion
09-01-2025,02-01-2025,CL,CORP,Clientes,Old Operados,2025,,Ambicion
09-01-2025,02-01-2025,CL,CORP,Clientes,%OldOp/OldActive,<2024,1,Ambicion
09-01-2025,02-01-2025,CL,CORP,Clientes,%OldOp/OldActive,2024,0,Ambicion
09-01-2025,02-01-2025,CL,CORP,Clientes,%OldOp/OldActive,2025,0,Ambicion
09-01-2025,02-01-2025,CL,CORP,Clientes,Total Operados,<2024,50,Ambicion
09-01-2025,02-01-2025,CL,CORP,Clientes,Total Operados,2024,23,Ambicion
09-01-2025,02-01-2025,CL,CORP,Clientes,Total Operados,2025,4,Ambicion
09-01-2025,02-01-2025,CL,CORP,Churn,Churn Bruto,<2024,13,Ambicion
09-01-2025,02-01-2025,CL,CORP,Churn,Churn Bruto,2024,9,Ambicion
09-01-2025,02-01-2025,CL,CORP,Churn,Churn Bruto,2025,0,Ambicion
09-01-2025,02-01-2025,CL,CORP,Churn,Churn Bruto Acum.,<2024,315,Ambicion
09-01-2025,02-01-2025,CL,CORP,Churn,Churn Bruto Acum.,2024,49,Ambicion
09-01-2025,02-01-2025,CL,CORP,Churn,Churn Bruto Acum.,2025,0,Ambicion
09-01-2025,02-01-2025,CL,CORP,Churn,Churn Bruto Act,,1,Ambicion
09-01-2025,02-01-2025,CL,CORP,Churn,Churn Bruto Rec,<2024,13,Ambicion
09-01-2025,02-01-2025,CL,CORP,Churn,Churn Bruto Rec,2024,8,Ambicion
09-01-2025,02-01-2025,CL,CORP,Churn,Churn Bruto Rec,2025,0,Ambicion
09-01-2025,02-01-2025,CL,CORP,Churn,Resucitados,<2024,3,Ambicion
09-01-2025,02-01-2025,CL,CORP,Churn,Resucitados,2024,3,Ambicion
09-01-2025,02-01-2025,CL,CORP,Churn,Resucitados,2025,0,Ambicion
09-01-2025,02-01-2025,CL,CORP,Churn,Churn Neto,<2024,10,Ambicion
09-01-2025,02-01-2025,CL,CORP,Churn,Churn Neto,2024,6,Ambicion
09-01-2025,02-01-2025,CL,CORP,Churn,Churn Neto,2025,0,Ambicion
09-01-2025,02-01-2025,CL,CORP,Churn,% Churn Bruto,<2024,0,Ambicion
09-01-2025,02-01-2025,CL,CORP,Churn,% Churn Bruto,2024,0,Ambicion
09-01-2025,02-01-2025,CL,CORP,Churn,% Churn Bruto,2025,0,Ambicion
09-01-2025,02-01-2025,CL,CORP,Churn,% Churn Bruto Act,,1,Ambicion
09-01-2025,02-01-2025,CL,CORP,Churn,% Churn Bruto Rec,<2024,0,Ambicion
09-01-2025,02-01-2025,CL,CORP,Churn,% Churn Bruto Rec,2024,0,Ambicion
09-01-2025,02-01-2025,CL,CORP,Churn,% Churn Bruto Rec,2025,0,Ambicion
09-01-2025,02-01-2025,CL,CORP,Churn,%Resurrected,<2024,0,Ambicion
09-01-2025,02-01-2025,CL,CORP,Churn,%Resurrected,2024,0,Ambicion
09-01-2025,02-01-2025,CL,CORP,Churn,%Resurrected,2025,0,Ambicion
09-01-2025,02-01-2025,CL,CORP,Churn,%Churn Neto,<2024,0,Ambicion
09-01-2025,02-01-2025,CL,CORP,Churn,%Churn Neto,2024,0,Ambicion
09-01-2025,02-01-2025,CL,CORP,Churn,%Churn Neto,2025,0,Ambicion
09-01-2025,02-01-2025,CL,CORP,Originacion,Activacion,,"946,238,484",Ambicion
09-01-2025,02-01-2025,CL,CORP,Originacion,Recurrencia,<2024,"24,486,395,481",Ambicion
09-01-2025,02-01-2025,CL,CORP,Originacion,Recurrencia,2024,"5,376,050,460",Ambicion
09-01-2025,02-01-2025,CL,CORP,Originacion,Recurrencia,2025,,Ambicion
09-01-2025,02-01-2025,CL,CORP,Originacion Prom,Activacion,,"236,559,621",Ambicion
09-01-2025,02-01-2025,CL,CORP,Originacion Prom,Recurrencia,<2024,"489,727,910",Ambicion
09-01-2025,02-01-2025,CL,CORP,Originacion Prom,Recurrencia,2024,"233,741,324",Ambicion
09-01-2025,02-01-2025,CL,CORP,Originacion Prom,Recurrencia,2025,0,Ambicion
09-01-2025,02-01-2025,CL,CORP,Term,,,59,Ambicion
09-01-2025,02-01-2025,CL,CORP,Term,Recurrencia,,60,Ambicion
09-01-2025,02-01-2025,CL,CORP,Term,Activacion,,34,Ambicion
09-01-2025,02-01-2025,CL,CORP,Term,Recurrencia,<2024,64,Ambicion
09-01-2025,02-01-2025,CL,CORP,Term,Recurrencia,2024,44,Ambicion
09-01-2025,02-01-2025,CL,CORP,Term,Recurrencia,2025,,Ambicion
09-01-2025,02-01-2025,CL,CORP,Rate All In,,,0,Ambicion
09-01-2025,02-01-2025,CL,CORP,Rate All In,Recurrencia,,0,Ambicion
09-01-2025,02-01-2025,CL,CORP,Rate All In,Activacion,,0,Ambicion
09-01-2025,02-01-2025,CL,CORP,Rate All In,Recurrencia,<2024,0,Ambicion
09-01-2025,02-01-2025,CL,CORP,Rate All In,Recurrencia,2024,0,Ambicion
09-01-2025,02-01-2025,CL,CORP,Rate All In,Recurrencia,2025,0,Ambicion
09-01-2025,02-01-2025,CL,CORP,Int Rate,,,0,Ambicion
09-01-2025,02-01-2025,CL,CORP,Int Rate,Recurrencia,,0,Ambicion
09-01-2025,02-01-2025,CL,CORP,Int Rate,Activacion,,0,Ambicion
09-01-2025,02-01-2025,CL,CORP,Int Rate,Recurrencia,<2024,0,Ambicion
09-01-2025,02-01-2025,CL,CORP,Int Rate,Recurrencia,2024,0,Ambicion
09-01-2025,02-01-2025,CL,CORP,Int Rate,Recurrencia,2025,0,Ambicion
09-01-2025,02-01-2025,CL,CORP,AD Rate,,,0,Ambicion
09-01-2025,02-01-2025,CL,CORP,AD Rate,Recurrencia,,0,Ambicion
